reference,company_reference,date,internal_value,n_assets,web_group_checker_httptohttps__sev_total_cnt_INFO,web_group_checker_httptohttps__sev_total_cnt_LOW,web_group_checker_httptohttps__sev_total_cnt_MEDIUM,web_group_checker_httptohttps__sev_total_cnt_HIGH,web_group_checker_httptohttps__sev_total_cnt_CRITICAL,web_group_checker_hsts__sev_total_cnt_INFO,web_group_checker_hsts__sev_total_cnt_LOW,web_group_checker_hsts__sev_total_cnt_MEDIUM,web_group_checker_hsts__sev_total_cnt_HIGH,web_group_checker_hsts__sev_total_cnt_CRITICAL,web_group_checker_referrerpolicy__sev_total_cnt_INFO,web_group_checker_referrerpolicy__sev_total_cnt_LOW,web_group_checker_referrerpolicy__sev_total_cnt_MEDIUM,web_group_checker_referrerpolicy__sev_total_cnt_HIGH,web_group_checker_referrerpolicy__sev_total_cnt_CRITICAL,web_group_checker_cspbaseline__sev_total_cnt_INFO,web_group_checker_cspbaseline__sev_total_cnt_LOW,web_group_checker_cspbaseline__sev_total_cnt_MEDIUM,web_group_checker_cspbaseline__sev_total_cnt_HIGH,web_group_checker_cspbaseline__sev_total_cnt_CRITICAL,web_group_checker_xfoxcto__sev_total_cnt_INFO,web_group_checker_xfoxcto__sev_total_cnt_LOW,web_group_checker_xfoxcto__sev_total_cnt_MEDIUM,web_group_checker_xfoxcto__sev_total_cnt_HIGH,web_group_checker_xfoxcto__sev_total_cnt_CRITICAL,web_group_checker_certificaterotation__sev_total_cnt_INFO,web_group_checker_certificaterotation__sev_total_cnt_LOW,web_group_checker_certificaterotation__sev_total_cnt_MEDIUM,web_group_checker_certificaterotation__sev_total_cnt_HIGH,web_group_checker_certificaterotation__sev_total_cnt_CRITICAL,web_group_checker_tlslegacy__sev_total_cnt_INFO,web_group_checker_tlslegacy__sev_total_cnt_LOW,web_group_checker_tlslegacy__sev_total_cnt_MEDIUM,web_group_checker_tlslegacy__sev_total_cnt_HIGH,web_group_checker_tlslegacy__sev_total_cnt_CRITICAL,web_group_checker_weakciphers__sev_total_cnt_INFO,web_group_checker_weakciphers__sev_total_cnt_LOW,web_group_checker_weakciphers__sev_total_cnt_MEDIUM,web_group_checker_weakciphers__sev_total_cnt_HIGH,web_group_checker_weakciphers__sev_total_cnt_CRITICAL,web_group_checker_sslvulns__sev_total_cnt_INFO,web_group_checker_sslvulns__sev_total_cnt_LOW,web_group_checker_sslvulns__sev_total_cnt_MEDIUM,web_group_checker_sslvulns__sev_total_cnt_HIGH,web_group_checker_sslvulns__sev_total_cnt_CRITICAL,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0065-snap-004,synth-org-0065,2024-04-30,39.582,181.0,9.0,10.0,0.0,28.0,22.0,11.0,18.0,14.0,6.0,1.0,14.0,21.0,1.0,18.0,11.0,12.0,21.0,29.0,20.0,33.0,5.0,15.0,0.0,4.0,7.0,14.0,23.0,32.0,0.0,6.0,15.0,9.0,7.0,19.0,5.0,15.0,0.0,36.0,0.0,8.0,28.0,3.0,18.0,1.0,4.0,0.7009604925804315,-1.9418770091337563,-0.19211862520710893,4.379457674073046,0.5924199201616382,-1.0791813859544472,-6.0088236996459745,5.255474159208347,-0.14260963787020398,-8.18178064392076,-9.872826583857599,15.491211156204573,-25.220819431084486,-6.437995462428215,-11.014010858750254,3.6591115314449203,14.981141938545372,-5.5702741353942145,-27.883329508398944,22.500045279301084,-8.050864762763302,19.696016058820284,35.19216884125111,-6.3352644349203615,46.15240151846171,-11.778255922996571,9.647021110815954,1.111364295235101,-72.41584343944679,27.638351877843352,7.42145728837916,-64.24882465016368,10.67410680638515,-14.47516364007492,-57.23689082263001,-5.065310129261591,59.91779356209381,-39.95655123523238,34.2184588492036,-66.40885076077267
synth-org-0066-snap-000,synth-org-0066,2024-01-01,89.007,247.0,35.0,27.0,10.0,23.0,14.0,30.0,6.0,33.0,30.0,30.0,21.0,5.0,27.0,37.0,14.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,11.0,12.0,31.0,16.0,32.0,34.0,6.0,17.0,17.0,14.0,6.0,23.0,0.0,30.0,26.0,13.0,3.0,32.0,38.0,20.0,-0.16940233297636553,-2.105486652947928,1.4233640006250177,1.0708050658027737,-5.378073147545268,3.126798924966237,-6.255880842265119,-0.5295835355349651,-1.4527280908324878,-20.050804589486503,-2.446470336459595,20.271698061360983,5.560824735544994,-2.960109757425328,-20.375176156763448,-0.7483867980661658,-2.1606717758925122,-7.904595385438611,-20.97578512367388,-0.5068457381608238,-27.198730409155125,-6.522844832817632,-9.676297101012938,-13.733338808536985,24.571965990540484,11.565251211819406,10.506352818012777,19.006397509161452,11.048419130460537,-29.177196044225585,18.900714179470732,-29.79057085718979,-17.316479472643252,18.388032422884326,-4.766467967825973,-41.86546613349224,-4.7373567347374825,71.65213921404705,-100.9422569408784,-53.09674982137153
synth-org-0066-snap-001,synth-org-0066,2024-01-31,90.065,248.0,35.0,27.0,10.0,23.0,14.0,30.0,3.0,27.0,28.0,25.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,11.0,12.0,31.0,16.0,32.0,34.0,6.0,17.0,17.0,14.0,4.0,17.0,0.0,27.0,22.0,11.0,0.0,25.0,33.0,18.0,-0.22526749788631703,2.3671710045740504,4.37960946291634,1.0113364785457921,-1.4076843414414517,4.88788748250289,-7.199765235515089,6.796432087781423,5.194706099378,1.9307237637268557,-6.131558493834405,14.49331955998597,6.349479393486004,0.1873019569507203,-1.8438598453165327,11.943681048746187,-15.644834117459148,0.03665912439855502,-21.7366499723329,-7.875489175714309,4.904006871595595,27.033694583434077,17.76386364761883,10.277243797737908,-37.88937438725139,2.7495602598006883,-16.39327040961587,72.30439930437936,-3.9685453602900127,24.50200334195308,-72.05945965281533,18.63543113504041,19.3498202624203,26.85134370087833,-10.596863080332728,-76.71838158326428,23.856500612058717,-35.273412549266176,15.933987831864822,10.260550170044674
synth-org-0066-snap-002,synth-org-0066,2024-03-01,90.888,251.0,35.0,27.0,10.0,23.0,14.0,30.0,3.0,27.0,28.0,25.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,7.0,9.0,29.0,16.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,11.0,0.0,25.0,33.0,18.0,-0.6290879709574226,0.7832168688966172,3.768916487073189,1.442434769729715,-9.592809449387616,5.150194220761219,12.522565419889395,16.95602190915447,-7.247704751753631,-2.7887393155347624,12.665519480125468,19.891700881598744,17.640054013010307,17.160560742606645,4.418395524354108,-8.873724810477258,-8.069375819248616,9.97914583679362,-11.479577664606804,-13.119386446352523,-12.296526510570056,-5.247491313935417,-39.28288568131488,-7.21540983953185,18.72505143509079,-50.67856618641837,28.88921281545533,-14.659723644904037,24.149109725303372,-20.429267647313516,-33.230161824818445,0.9897198437638488,-14.692598791192461,-0.6884146444603655,-56.01681249834404,16.04881519728394,-56.55932901238849,16.583016498118695,-7.040786670468346,13.327673403111348
synth-org-0066-snap-003,synth-org-0066,2024-03-31,90.843,251.0,35.0,27.0,10.0,23.0,14.0,26.0,0.0,22.0,27.0,25.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,7.0,9.0,29.0,16.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,6.0,0.0,18.0,31.0,18.0,0.6889677120289405,-2.983947370928976,-2.5609070376687306,7.521696783897979,1.7015368939000557,-0.15097751809770588,-7.785100656689606,-1.914724302203473,5.92685552584255,-5.35878362539494,-7.219710546718266,5.727622121891793,7.56809696037387,-7.340743215506485,9.868096687888377,-0.1256769935344903,-21.681436623645343,-13.101040580938285,-15.805182529117198,-22.56477067932864,-37.02474946186405,6.8316870737041775,24.794777042241044,40.739473144426206,28.581127164051445,-23.005877162680775,18.31035734183967,-7.396357233491726,-42.8452283755488,22.963598934497774,3.7447781347731497,27.743724253022215,-26.238166651262276,8.806028764725793,-34.37096898006847,-65.80290161909721,-46.08941875290149,26.035542452811573,54.112173027862475,-12.743673156496964
synth-org-0066-snap-004,synth-org-0066,2024-04-30,91.102,255.0,35.0,27.0,10.0,23.0,14.0,26.0,0.0,22.0,27.0,25.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,7.0,9.0,29.0,16.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,6.0,0.0,18.0,31.0,18.0,-0.6546342342162395,-1.0819496824126584,4.909905081212624,1.7408265001125531,-3.306497187679986,-5.741379225084388,-0.26494226119010267,6.426775238412474,0.25987527434578755,-14.05406225137834,-2.6835170239139043,-10.193842900731433,9.537642550807535,1.225844964941583,-9.155994712047574,30.64222333250245,-11.64876845250421,-6.562313809052401,12.709959564477145,-5.735980953763172,-15.250868151663532,41.58322170467542,-1.265620673592165,0.9285826762720648,4.102039634630629,30.646060212293754,-50.94196022949867,11.663109068679418,-9.724240880120472,30.760610811658363,36.029888203539954,5.961961024684999,25.43320550147379,-72.11825077153807,-9.500237948302123,-0.17809893416947095,4.432209884800011,-32.924148362033286,34.665047857612706,29.836663336112217
synth-org-0066-snap-005,synth-org-0066,2024-05-30,92.146,252.0,32.0,20.0,5.0,20.0,14.0,26.0,0.0,19.0,25.0,24.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,7.0,9.0,29.0,16.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,6.0,0.0,18.0,31.0,18.0,0.7075204318078879,0.992812794694314,2.1922936155718933,0.8191502799695263,-2.589546578628509,-0.508488492892268,-0.7218042951964047,0.24343682760587843,4.849360001217032,-7.780323527000802,-15.12629308752906,-21.625265028416866,-0.06916800636792632,2.639552574480624,5.420251782784147,-3.974124831331022,-11.145455329133565,-5.157320227954141,-10.416339546925848,36.16040339018847,-6.382282745918932,-7.384618024309589,4.20272250693737,-9.50638081884523,7.789467094275368,8.081616994370984,-37.121972225700375,13.278964706028852,-26.468414813356162,-20.500348652045695,25.62645931888803,-58.343347097546264,-72.67273170726467,0.6838621457986792,-0.41117097100646066,31.707219647432684,52.47951375114809,21.605990652509835,-11.324152731401425,12.294619004317893
synth-org-0066-snap-006,synth-org-0066,2024-06-29,92.489,254.0,32.0,20.0,5.0,20.0,14.0,26.0,0.0,19.0,25.0,24.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,7.0,6.0,26.0,11.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,0.0,0.0,14.0,31.0,18.0,-0.0092997021271629,-1.6823752675408907,-1.54815674474287,9.697365899014207,3.3599076247076876,5.46247456761376,-8.972488867767751,1.8545614132363348,-0.5328678636319679,-12.756893103533756,17.924195082514515,6.7318615976985114,14.209428287152209,16.1555494281579,10.999054044676814,-4.151376715745821,-25.263479461664122,54.88344909934826,8.198095912036623,18.080166483519587,4.9167031395595036,-28.034519397923926,-26.06509815277341,13.872596606988331,-38.10763041692166,44.42634021437142,51.50497298387236,-1.379117491084925,-0.29468557981454896,-1.2354842411398579,8.164344912788044,-15.296989779102763,-65.4236888843322,-16.49683075218319,-82.95359667795904,48.56322692957753,-2.0463677309150397,-46.098401992234216,48.041846345065835,25.953521591707478
synth-org-0066-snap-007,synth-org-0066,2024-07-29,91.431,254.0,32.0,20.0,5.0,20.0,14.0,25.0,0.0,12.0,25.0,21.0,21.0,5.0,22.0,30.0,10.0,22.0,38.0,27.0,2.0,38.0,0.0,6.0,21.0,18.0,27.0,7.0,6.0,26.0,11.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,0.0,0.0,14.0,31.0,18.0,-0.9716055912009275,2.487133149068413,2.823768088694804,4.687179719349362,0.7053815591450991,0.13758711583065603,0.2681219987417351,-0.0483954079480996,-6.4807682889257165,7.941228228752503,5.7773824129097155,11.82635029274178,-4.390392207631706,-0.9764794641866448,6.141431237088723,7.006997206090379,-8.65728643775131,-10.600464601854233,-18.070733689960935,14.060497732762784,27.011611366324647,11.259782199172875,-17.27797285958164,-7.899579888268059,-21.420516405855757,-27.980108874630787,-8.301033060117271,41.89967123503359,35.133087672751586,24.87485068081097,-11.493294043096691,-7.087674904121587,-7.339546881870086,41.5680162351267,-73.05987103150423,84.38327528169317,-43.793853498550654,53.25168497740305,23.337934549939042,16.65932350544026
synth-org-0066-snap-008,synth-org-0066,2024-08-28,96.322,257.0,32.0,20.0,5.0,20.0,14.0,25.0,0.0,12.0,25.0,21.0,21.0,5.0,22.0,30.0,10.0,16.0,35.0,22.0,0.0,36.0,0.0,0.0,16.0,11.0,26.0,7.0,6.0,26.0,11.0,28.0,34.0,4.0,14.0,10.0,14.0,1.0,17.0,0.0,23.0,16.0,0.0,0.0,14.0,31.0,18.0,1.4321232464753613,4.402446964875546,4.957583029236761,9.763192381621499,1.5707940465234076,5.945081950983556,11.666325352507439,8.933928807097692,6.936948101959326,-13.99091845802812,11.914996051264115,-4.522187275297755,5.653610731219906,1.518924472707547,-36.52586082693501,-4.777258628152347,-24.95218572781808,1.7168229884973343,-17.834684477021177,-29.204221551590415,12.480419715137414,41.48417616964797,-13.716743813942182,-2.4534845102040124,-22.74448887726657,18.12528073740008,23.008722311596724,52.21325101650646,-10.620698636352092,15.02326509918933,9.283761535736785,1.122832114055877,27.57892649478581,-23.182418335554672,13.343664859088475,-7.588500062910273,25.438512326184398,42.25946763506425,24.60688250902303,-5.704813908479163
synth-org-0067-snap-000,synth-org-0067,2024-01-01,45.501,145.0,31.0,36.0,39.0,19.0,19.0,22.0,23.0,5.0,15.0,39.0,7.0,27.0,17.0,27.0,34.0,26.0,0.0,2.0,0.0,22.0,5.0,7.0,15.0,24.0,27.0,10.0,17.0,4.0,33.0,0.0,27.0,31.0,29.0,0.0,34.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,1.2085689949194556,-1.2966508234039378,-1.4712965917479754,-0.4137881340305988,-3.6455864902238315,-2.205873458089713,2.502810350893239,6.389237189437902,9.781403231051206,-14.274591547392674,-17.114268126123484,-4.646570514716454,-3.8013499865190807,0.7762097596970402,6.428411813363228,16.97476398254537,4.58329760832752,-14.390526969792914,3.608655239748765,-4.724240152091676,-32.36352213640422,22.997473806938434,16.579018613744015,-7.072608470829113,4.688587666907708,47.111745638695076,26.55739732862696,-15.299801904934164,10.581587299532863,0.619905661170576,-13.646590970936238,61.56742004295915,-36.63170392128246,29.368743166368162,-9.829347050947014,7.965403032270617,-34.897266996373475,9.135613275258622,6.525196632773629,-9.847040765504303
synth-org-0067-snap-001,synth-org-0067,2024-01-31,47.646,142.0,28.0,29.0,36.0,17.0,12.0,17.0,23.0,2.0,12.0,33.0,7.0,27.0,17.0,27.0,34.0,26.0,0.0,2.0,0.0,22.0,5.0,7.0,15.0,24.0,27.0,10.0,17.0,4.0,33.0,0.0,25.0,27.0,28.0,0.0,33.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,1.601082668592402,-2.405828372830526,-3.9001068511312402,-1.5382834403477712,3.9814000431656096,0.1687708634883782,-11.220073666724609,-5.239332423252145,-1.172846853179165,9.01634632781241,10.369663629229425,-2.7401615912162534,-5.655547235888265,14.735248749778737,-14.578709214206581,17.120159670721996,-18.570577368348967,3.79726136100142,-10.7447212268952,-3.6041589018929203,29.32248680236772,-4.091503272698755,29.03833335068314,-5.841440503198921,33.22577918258158,-18.936374590626436,-42.98103228675262,53.30791193312693,8.685719187977773,13.349772187689341,-38.441273396786244,-10.130435688959567,36.72050792839832,35.620547730514566,30.996131867218338,-20.336807424856893,17.590084369895404,-30.39065749545979,-2.837006147703764,18.784959807695344
synth-org-0067-snap-002,synth-org-0067,2024-03-01,47.079,139.0,28.0,29.0,36.0,17.0,12.0,10.0,16.0,2.0,10.0,26.0,7.0,27.0,17.0,27.0,34.0,26.0,0.0,2.0,0.0,22.0,5.0,7.0,15.0,24.0,27.0,10.0,17.0,4.0,33.0,0.0,25.0,27.0,28.0,0.0,33.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,-2.37331498442184,-0.22808727280873253,2.1857724767947158,0.3694278483462555,-6.289847781757931,-13.047243274728443,-13.511610946376033,4.375476232344774,-9.03580442547066,15.899618817065576,35.32186267224364,-10.767038494403655,0.7857389161695207,-0.44440049613778737,-23.805493820309636,-11.112056100050703,12.866490842161536,19.537131879494222,20.70377822091971,-17.172117692387076,38.30732321250149,27.055574187594075,-19.95153640856955,3.191167351985958,-15.651447234775674,-48.77653072227997,13.968110258641346,34.388455408387046,-64.49263396238769,-48.83021567117284,44.91631336647138,4.7858057449631275,28.90584053058119,36.80714814786799,25.229745658555064,-10.0707618738091,-3.5830656354374195,-11.061093151622302,4.875576352556654,-81.71719168881557
synth-org-0067-snap-003,synth-org-0067,2024-03-31,48.705,143.0,28.0,29.0,36.0,17.0,12.0,10.0,13.0,0.0,3.0,24.0,7.0,27.0,17.0,27.0,34.0,26.0,0.0,2.0,0.0,22.0,5.0,7.0,15.0,24.0,27.0,10.0,17.0,4.0,33.0,0.0,20.0,27.0,23.0,0.0,30.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,0.3860122144393216,2.5788506736063215,-5.724535190745194,2.6398703618545314,1.7010583322527004,6.936164549160986,0.9557103649805432,11.349959821883989,-7.041090151571508,7.760212683020765,5.859520882962987,3.7919631145355197,14.013880785823488,-5.091698744985366,-16.726321799541132,-10.609867485389461,15.193926865534152,22.972950069026613,-4.338045267094509,-16.344534625594022,16.997272741364583,45.09607787988319,-7.157740290500584,17.09071153043293,-8.133324562591499,4.226286800546641,13.520133985606583,1.594530385773249,-13.051847924628815,-12.517486639549055,50.38466143420977,73.65327526536062,-26.510749602695885,10.037459444968917,60.55370302033023,29.72031036213332,-45.92725387527985,54.43927611896774,-40.72365941560565,0.10693416443648174
synth-org-0067-snap-004,synth-org-0067,2024-04-30,48.89,144.0,28.0,29.0,36.0,17.0,12.0,10.0,13.0,0.0,3.0,24.0,1.0,20.0,14.0,21.0,33.0,26.0,0.0,2.0,0.0,22.0,0.0,7.0,8.0,18.0,26.0,10.0,17.0,4.0,33.0,0.0,16.0,25.0,23.0,0.0,24.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,0.4845234002541562,3.227167322576121,1.0517400489947708,0.3664030549159575,-0.33864313090477216,-0.46032275720797755,8.477341710595406,3.5231834789328635,-14.902862639298565,15.393878926743376,-18.232755533863465,7.768563043852771,-24.081061403841495,-40.75714220153433,-16.604600976094517,0.36863000722365724,-20.955623748514363,-14.170463935602696,-20.32297911181264,-37.996749407003676,-33.87664216906434,8.249028308893342,-24.98275277859863,16.947480021172574,11.603603845519633,12.991752989255932,-38.74894251727829,-44.79650998079247,-13.251425393646922,20.340847808208444,27.117562600306794,6.903928508850735,37.26142455420476,-5.540933780614528,25.50247380956789,72.88774064028087,-18.961429747163056,90.4853101198025,40.28016956918173,51.09114939583062
synth-org-0067-snap-005,synth-org-0067,2024-05-30,48.746,146.0,26.0,26.0,33.0,16.0,10.0,10.0,13.0,0.0,3.0,24.0,1.0,20.0,14.0,21.0,33.0,26.0,0.0,2.0,0.0,22.0,0.0,7.0,8.0,18.0,26.0,10.0,17.0,4.0,33.0,0.0,16.0,25.0,23.0,0.0,24.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,0.9260831895556112,0.948458278599281,-6.595358109076827,2.8484661405562473,0.36946339273552337,5.165173762521354,4.326021119998454,-2.9031588573712623,-2.4455636526889872,-2.3033992622633765,-7.456993307863924,-2.06765475747852,4.324427253598783,-12.60428403793925,1.92357519111138,-7.3691105527938285,-13.037532796227907,4.889390873823301,21.05472521272905,12.266614203230121,19.154617436638507,-8.127690444613629,-37.12311633993365,-42.05371812183425,14.20325123956769,35.66364046151226,17.26061252820662,10.620384509573142,-0.0767381241573591,14.718569114476953,-1.7565992464629854,-75.83666339805852,-22.033742965185798,7.702062782411711,-8.195026670047916,27.036327982795907,26.35401220519035,12.756792792083331,-40.61366401673948,46.64642451515662
synth-org-0067-snap-006,synth-org-0067,2024-06-29,49.549,146.0,26.0,26.0,33.0,16.0,10.0,10.0,13.0,0.0,3.0,24.0,0.0,19.0,7.0,14.0,30.0,26.0,0.0,2.0,0.0,22.0,0.0,5.0,3.0,14.0,19.0,10.0,17.0,4.0,33.0,0.0,16.0,25.0,23.0,0.0,24.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,-0.3283990051900197,1.6283828161223854,1.0311063236801739,-2.8712354787663914,-4.490780205116052,-8.449218997460134,-7.960744755151268,-3.0569779921882607,0.23920424144372104,-10.83450370649425,13.820268546114168,4.974297947059128,-14.866348291300838,-7.107420993247779,12.336613654840956,-2.0842681300429864,-9.248801032770617,-21.047535418221855,-13.249713992903004,35.609423487683365,-47.589266473441896,-8.388028965451344,-58.3960687565905,-19.08000799555026,-38.914303379156685,-6.834207628937745,-39.94766191099326,22.75927266822148,37.98689402210472,10.50955860800045,4.683829156198069,-22.92029502888973,-31.82297858318998,-10.433834675389813,48.5419170272866,-4.337703248193788,-53.32601910393372,0.7284969102566669,6.763371195370517,-48.708390989122925
synth-org-0067-snap-007,synth-org-0067,2024-07-29,50.623,146.0,21.0,25.0,28.0,13.0,6.0,10.0,13.0,0.0,3.0,24.0,0.0,19.0,7.0,14.0,30.0,26.0,0.0,2.0,0.0,22.0,0.0,5.0,3.0,14.0,19.0,10.0,17.0,4.0,33.0,0.0,11.0,24.0,16.0,0.0,19.0,11.0,18.0,10.0,35.0,10.0,21.0,7.0,8.0,19.0,0.0,-0.49196403281189,1.543681980529508,-0.27888522528177284,1.165781961704671,-0.24985231776733427,-1.261417859405138,4.827371080759822,-2.579944425597543,-4.052980768193457,0.03039172899335153,5.552577464947422,-4.143054557170006,13.334880196474325,11.656496063086944,21.417142805296248,11.104834900470554,-15.738924827415094,9.136841045699322,-21.94313506925518,10.27084804416183,-3.812929370037537,-15.083518028305262,11.720005565966675,-0.5840729054580126,-25.421346392531625,-20.594656454547945,38.50587142204264,-3.2245386887367333,19.49760190734078,-37.09553036590547,-33.61666657826034,7.955155385608507,12.636455529155185,33.17019307055422,-6.532461439636589,-14.966566554635428,32.39589008721899,-19.248202569855668,-22.17984903509369,-100.41165493924966
synth-org-0067-snap-008,synth-org-0067,2024-08-28,49.338,146.0,18.0,23.0,23.0,13.0,6.0,10.0,13.0,0.0,3.0,24.0,0.0,19.0,7.0,14.0,30.0,20.0,0.0,2.0,0.0,22.0,0.0,5.0,3.0,14.0,19.0,7.0,15.0,1.0,33.0,0.0,11.0,24.0,16.0,0.0,19.0,11.0,18.0,10.0,35.0,10.0,20.0,5.0,4.0,15.0,0.0,1.8927188479686763,-2.7092190669359257,9.845825073590445,1.0852451612093703,2.911822283258896,-6.101841046936038,-4.4381117838566535,-7.173769905461339,-9.07650542406463,-8.983144768733993,9.915621609050927,27.781157469003247,11.018331609780171,9.82930728474192,-30.749318554789998,-23.598613255617764,1.0205440158265646,7.968867356330932,5.1448024800063585,-29.100351445571604,19.923701278046906,19.65156170139061,-30.02095069978298,-5.580777799015467,13.436939904037812,3.146988367871964,-31.081632076898153,22.65234273959334,44.64981900202659,48.506316135521786,3.2203286376490943,-2.230006528801911,8.362917163489005,53.08484040179901,-21.72514955084774,58.86810190114713,-18.02012532211773,62.86993236315772,13.332791990772874,-29.98027781634201
synth-org-0067-snap-009,synth-org-0067,2024-09-27,45.692,147.0,18.0,23.0,23.0,13.0,6.0,8.0,12.0,0.0,0.0,19.0,0.0,19.0,7.0,14.0,30.0,20.0,0.0,2.0,0.0,22.0,0.0,5.0,3.0,14.0,19.0,7.0,15.0,1.0,33.0,0.0,11.0,24.0,16.0,0.0,19.0,11.0,18.0,10.0,35.0,10.0,20.0,5.0,4.0,15.0,0.0,-1.160592835368403,0.48032458220186264,-3.2253367057376963,-1.07726160737966,3.574440648518907,-1.4823288153898004,-11.084091460101185,-17.181409352524295,3.047300196934805,-3.863164552356663,-32.129733190504304,-7.003962465075126,3.1514935288381385,14.277756815110967,1.464247870653458,-6.9961950977799106,37.56961431792607,24.089415812695893,-7.7333573863670555,-2.3128307562528914,-15.031124172615092,9.828295902476796,14.179942581535228,47.467606004408836,24.573551807001593,40.129118251592445,22.124829700366192,5.471839221024091,-2.1190832016231265,65.37978254201425,-40.463387932715804,91.6818011091598,-0.7990728636587342,8.148472841985917,1.2094811949881044,66.69074707474164,31.705356404198277,-27.364467290382365,-16.360211622893637,-17.302662523109692
synth-org-0067-snap-010,synth-org-0067,2024-10-27,45.015,148.0,18.0,23.0,23.0,13.0,6.0,6.0,7.0,0.0,0.0,15.0,0.0,19.0,4.0,13.0,23.0,20.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,11.0,15.0,4.0,9.0,0.0,33.0,0.0,11.0,24.0,16.0,0.0,19.0,11.0,18.0,10.0,35.0,10.0,20.0,5.0,4.0,15.0,0.0,0.11606102572049797,-0.34647514921668354,-1.2752256915216913,-1.7608489587621359,0.8999451324569112,1.5049009551382384,10.56196016452352,-8.988930453370509,14.439054774484656,-16.952533389285165,3.6679458444277104,6.9452399585015705,12.667732083816784,3.378349386817122,7.105748428388784,0.9444010205207042,-12.320639883884118,23.838723294303133,-17.60204231129908,3.74336184907925,46.04978549748425,15.088222398222358,-25.510233606627427,-23.871945219138983,10.412763208285268,-4.88641562874677,22.641822982247408,-13.478644338921136,28.161300954250482,-45.88810019846746,-73.19264178510387,-40.37895757699906,-58.65971467818653,-8.758012104508904,-6.818317413962005,-23.3249842269368,15.722625220205984,10.052278731259229,-47.62526627432997,52.821547442689095
synth-org-0067-snap-011,synth-org-0067,2024-11-26,46.473,149.0,18.0,23.0,23.0,13.0,6.0,6.0,4.0,0.0,0.0,14.0,0.0,19.0,4.0,13.0,23.0,20.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,11.0,15.0,4.0,9.0,0.0,33.0,0.0,11.0,24.0,16.0,0.0,19.0,11.0,18.0,10.0,35.0,10.0,20.0,5.0,4.0,15.0,0.0,-0.2568946196900062,0.8956129256609929,-1.7530371908291875,1.3038772078838103,-4.661772256737268,-8.116075435833555,-0.6582204035585058,-3.0951748180784677,-2.9743713561877487,-5.5351403847628315,-6.644826156890303,6.718790967600125,18.72310509746665,-15.165613389414869,31.62506772661454,-4.8562292474094235,2.3491876813559287,-29.449235582427512,41.19418578788735,-7.481058847605202,0.2818811022211764,-19.154024448361064,10.534562832059981,4.295436590995058,20.81195318911516,1.8251888139878831,5.653416184348581,31.107611169263823,71.23774642655398,30.77740890791189,-14.260966950296055,-19.35107725275281,-49.62322513123113,9.762816332382098,22.73602068673631,21.425899243467658,-14.276274021255507,-14.773476832050617,31.02215331359277,-36.4412587866414
